task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
487	99/3ea36d	5780604	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320673)	COMPLETED	0	2026-03-20 00:35:55.513	8m 14s	6m 43s	554.9%	19.1 GB	22.6 GB	22.1 GB	27.8 MB
530	ea/bc4629	5780656	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866854)	COMPLETED	0	2026-03-20 00:41:45.256	2m 29s	2m 19s	99.0%	218.8 MB	222.2 MB	6.4 GB	3.3 KB
493	91/c5facf	5780605	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320657)	COMPLETED	0	2026-03-20 00:35:55.553	8m 24s	6m 49s	559.3%	19.2 GB	22.6 GB	22.8 GB	27.8 MB
532	a9/3bce6d	5780659	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320684)	COMPLETED	0	2026-03-20 00:41:56.044	2m 28s	50s	213.7%	18.1 GB	21.4 GB	17 GB	2.1 MB
217	6f/de172d	5780217	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320663)	COMPLETED	0	2026-03-20 00:01:59.133	42m 45s	40m 30s	148.4%	658.1 MB	4.9 GB	65.3 GB	62.2 GB
536	ed/13220c	5780666	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320691)	COMPLETED	0	2026-03-20 00:43:20.197	1m 34s	1m 25s	98.6%	11.1 MB	14.8 MB	3.1 GB	74.7 MB
235	d0/079d07	5780349	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320683)	COMPLETED	0	2026-03-20 00:14:09.182	31m	30m 14s	144.9%	648.8 MB	4.9 GB	48.4 GB	46.1 GB
533	88/3810cb	5780660	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320678)	COMPLETED	0	2026-03-20 00:42:01.041	3m 38s	39s	229.5%	18.2 GB	21.3 GB	17 GB	2.1 MB
540	7b/829925	5780680	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320663)	COMPLETED	0	2026-03-20 00:44:45.197	1m 59s	1m 46s	99.3%	218.8 MB	222.4 MB	4 GB	3.3 KB
541	bc/4abb7f	5780682	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320691)	COMPLETED	0	2026-03-20 00:44:56.834	2m 12s	35s	210.7%	18.2 GB	21.3 GB	17 GB	2.1 MB
538	6d/81a983	5780674	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866854)	COMPLETED	0	2026-03-20 00:44:15.195	3m 24s	2m 41s	98.4%	11.6 MB	15.3 MB	6.4 GB	133.8 MB
542	c2/c1be89	5780686	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320683)	COMPLETED	0	2026-03-20 00:45:11.856	2m 37s	1m 13s	99.6%	76.5 MB	80.2 MB	3 GB	3.3 KB
239	c4/42db76	5780381	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320689)	COMPLETED	0	2026-03-20 00:18:34.161	29m 15s	28m 28s	147.6%	641 MB	4.9 GB	46 GB	43.7 GB
219	79/7fae01	5780228	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320666)	COMPLETED	0	2026-03-20 00:04:34.289	43m 55s	41m 5s	147.3%	648.8 MB	4.8 GB	66 GB	62.8 GB
504	18/5f08db	5780663	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320680)	COMPLETED	0	2026-03-20 00:42:34.202	6m 35s	5m 34s	509.3%	19.1 GB	22.6 GB	21.4 GB	27.7 MB
501	77/70a9ee	5780645	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320664)	COMPLETED	0	2026-03-20 00:40:54.199	8m 40s	7m 33s	584.0%	19.3 GB	22.7 GB	22.8 GB	27.9 MB
546	e4/38d614	5780715	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866854)	COMPLETED	0	2026-03-20 00:47:40.200	2m 39s	43s	310.1%	18.3 GB	21.5 GB	17.1 GB	2.1 MB
508	7b/75f701	5780669	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320679)	COMPLETED	0	2026-03-20 00:43:30.483	6m 59s	5m 24s	498.7%	19.1 GB	22.6 GB	21.6 GB	27.7 MB
548	50/27e6a3	5780718	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320689)	COMPLETED	0	2026-03-20 00:47:50.219	2m 54s	1m 11s	98.8%	76.8 MB	80.2 MB	2.9 GB	3.3 KB
547	65/13d04a	5780717	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320683)	COMPLETED	0	2026-03-20 00:47:50.202	3m 4s	1m 23s	98.2%	11 MB	14.7 MB	3 GB	75 MB
251	4e/d7d934	5780495	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320692)	COMPLETED	0	2026-03-20 00:27:54.172	23m 5s	22m 39s	147.9%	654.6 MB	4.9 GB	36.7 GB	34.9 GB
544	4e/3ff183	5780699	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320663)	COMPLETED	0	2026-03-20 00:46:45.725	4m 23s	1m 37s	98.4%	12.3 MB	15.9 MB	4 GB	74.9 MB
549	8a/6f3563	5780721	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320666)	COMPLETED	0	2026-03-20 00:48:30.198	2m 44s	1m 44s	99.4%	219 MB	222.4 MB	4.1 GB	3.3 KB
552	c0/149b0f	5780740	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320683)	COMPLETED	0	2026-03-20 00:50:55.203	54s	44s	215.8%	18.1 GB	21.3 GB	17 GB	2.1 MB
554	c1/39990f	5780743	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320663)	COMPLETED	0	2026-03-20 00:51:10.267	1m 59s	35s	216.5%	18.2 GB	21.3 GB	17 GB	2.1 MB
241	05/2abd16	5780383	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320676)	COMPLETED	0	2026-03-20 00:18:49.162	34m 25s	33m 51s	148.5%	712.9 MB	4.9 GB	56.3 GB	53.6 GB
242	2d/cfe7f0	5780385	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320685)	COMPLETED	0	2026-03-20 00:18:59.165	34m 25s	33m 59s	148.7%	727.3 MB	4.8 GB	56.2 GB	53.5 GB
553	63/9fa5fa	5780741	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320692)	COMPLETED	0	2026-03-20 00:51:00.242	2m 29s	57s	99.1%	76.8 MB	80 MB	2.3 GB	3.3 KB
522	60/9931ad	5780678	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320686)	COMPLETED	0	2026-03-20 00:44:19.216	9m 25s	8m 43s	583.8%	19.1 GB	22.6 GB	21.9 GB	27.8 MB
551	25/5683d2	5780738	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320689)	COMPLETED	0	2026-03-20 00:50:45.207	3m 9s	1m 20s	98.3%	11.1 MB	14.5 MB	2.9 GB	75.9 MB
555	8c/52db89	5780744	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320666)	COMPLETED	0	2026-03-20 00:51:15.273	2m 59s	1m 40s	98.3%	12.4 MB	16 MB	4.1 GB	75.9 MB
561	ee/e8f8cc	5780763	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320689)	COMPLETED	0	2026-03-20 00:53:55.212	49s	35s	217.0%	18.2 GB	21.3 GB	17 GB	2.1 MB
247	14/070eef	5780423	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320675)	COMPLETED	0	2026-03-20 00:22:44.166	32m 15s	31m 9s	148.3%	656.3 MB	5 GB	51.7 GB	49.2 GB
560	0d/b20d0b	5780760	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320692)	COMPLETED	0	2026-03-20 00:53:30.207	1m 49s	1m 11s	98.2%	10.1 MB	13.8 MB	2.3 GB	75.4 MB
559	7a/b5b053	5780755	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320685)	COMPLETED	0	2026-03-20 00:53:25.215	2m 9s	1m 27s	99.5%	218.9 MB	222.1 MB	3.5 GB	3.3 KB
558	bc/4a0594	5780753	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320676)	COMPLETED	0	2026-03-20 00:53:15.209	2m 19s	1m 30s	99.4%	218.8 MB	222.1 MB	3.4 GB	3.3 KB
562	a2/f550b0	5780765	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320666)	COMPLETED	0	2026-03-20 00:54:16.727	2m 2s	35s	227.7%	18.2 GB	21.3 GB	17 GB	2.1 MB
253	1e/b30450	5780517	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320698)	COMPLETED	0	2026-03-20 00:29:44.176	26m 40s	26m 29s	147.6%	655.6 MB	4.8 GB	43.1 GB	41 GB
565	d2/361354	5780775	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320692)	COMPLETED	0	2026-03-20 00:55:20.214	1m 9s	45s	233.8%	18.1 GB	21.3 GB	17 GB	2.1 MB
512	96/102247	5780672	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866835)	COMPLETED	0	2026-03-20 00:44:09.203	12m 50s	11m 56s	650.0%	19.6 GB	23 GB	25.3 GB	28 MB
564	42/f60fd9	5780774	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320675)	COMPLETED	0	2026-03-20 00:55:00.213	2m 4s	1m 23s	99.4%	218.8 MB	222.1 MB	3.2 GB	3.3 KB
566	4b/756267	5780781	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320676)	COMPLETED	0	2026-03-20 00:55:35.233	1m 34s	1m 29s	98.3%	11.6 MB	15.3 MB	3.4 GB	73.9 MB
521	21/a3bd04	5780726	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320672)	COMPLETED	0	2026-03-20 00:49:09.210	8m	7m 32s	579.3%	19.2 GB	22.7 GB	22.2 GB	27.9 MB
567	d8/f39532	5780780	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320685)	COMPLETED	0	2026-03-20 00:55:35.215	1m 39s	1m 31s	98.2%	11.5 MB	15.2 MB	3.5 GB	74.4 MB
528	ef/3dd341	5780732	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320688)	COMPLETED	0	2026-03-20 00:49:34.988	8m 24s	6m 52s	550.2%	19.2 GB	22.6 GB	21.9 GB	27.8 MB
569	c5/eeb183	5780784	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320698)	COMPLETED	0	2026-03-20 00:56:25.216	1m 54s	1m 5s	99.2%	76.7 MB	80 MB	2.7 GB	3.3 KB
571	4d/d53e95	5780792	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320675)	COMPLETED	0	2026-03-20 00:57:05.242	1m 39s	1m 26s	98.6%	11.1 MB	14.9 MB	3.2 GB	74.3 MB
572	ce/c19c2f	5780794	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320676)	COMPLETED	0	2026-03-20 00:57:11.025	2m 8s	35s	212.9%	18 GB	21.3 GB	17 GB	2.1 MB
573	2d/0d239f	5780795	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320685)	COMPLETED	0	2026-03-20 00:57:16.036	2m 3s	34s	209.9%	18.1 GB	21.3 GB	17 GB	2.1 MB
574	5b/d27acc	5780803	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320698)	COMPLETED	0	2026-03-20 00:58:20.215	1m 44s	1m 19s	98.1%	10.8 MB	14.3 MB	2.7 GB	75 MB
534	77/bd36d4	5780737	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320694)	COMPLETED	0	2026-03-20 00:50:29.211	10m 15s	9m 37s	561.7%	19.2 GB	22.7 GB	22 GB	27.9 MB
575	81/99a474	5780809	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320675)	COMPLETED	0	2026-03-20 00:58:45.464	2m 9s	33s	216.1%	18.2 GB	21.3 GB	17 GB	2.1 MB
578	28/0b88f1	5780821	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320698)	COMPLETED	0	2026-03-20 01:00:05.218	49s	33s	232.1%	18.2 GB	21.3 GB	17 GB	2.1 MB
245	86/d8f4c7	5780406	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320682)	COMPLETED	0	2026-03-20 00:20:59.164	40m 35s	37m 45s	144.4%	695.9 MB	4.9 GB	59.8 GB	56.9 GB
537	1f/a1cc40	5780762	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320681)	COMPLETED	0	2026-03-20 00:53:44.213	8m 30s	8m 8s	584.9%	19.2 GB	22.6 GB	22 GB	27.8 MB
255	e0/9902cc	5780562	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320695)	COMPLETED	0	2026-03-20 00:32:54.319	29m 35s	27m 55s	148.8%	658.1 MB	4.9 GB	46.3 GB	44.1 GB
249	12/f39ea8	5780447	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320687)	COMPLETED	0	2026-03-20 00:25:29.950	37m 34s	36m 16s	148.6%	654.6 MB	4.8 GB	58.6 GB	55.8 GB
581	38/cc5d2f	5780843	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320682)	COMPLETED	0	2026-03-20 01:01:35.217	1m 49s	1m 37s	99.1%	218.8 MB	222.3 MB	3.7 GB	3.3 KB
582	04/c45c1f	5780849	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320695)	COMPLETED	0	2026-03-20 01:02:30.222	1m 59s	1m 11s	99.2%	76.7 MB	80.2 MB	2.8 GB	3.3 KB
539	bd/0d9b55	5780790	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320684)	COMPLETED	0	2026-03-20 00:56:59.217	7m 35s	7m 20s	574.8%	19.2 GB	22.7 GB	22 GB	27.8 MB
583	9b/5325b1	5780855	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320687)	COMPLETED	0	2026-03-20 01:03:05.222	1m 44s	1m 29s	99.6%	218.6 MB	222.3 MB	3.6 GB	3.3 KB
585	91/86588a	5780868	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320695)	COMPLETED	0	2026-03-20 01:04:30.225	1m 34s	1m 19s	98.6%	11 MB	14.5 MB	2.8 GB	74.1 MB
543	f6/213670	5780793	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320678)	COMPLETED	0	2026-03-20 00:57:10.992	9m 3s	7m 25s	573.4%	19.2 GB	22.7 GB	22.3 GB	27.8 MB
584	2e/77342c	5780860	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320682)	COMPLETED	0	2026-03-20 01:03:27.128	2m 52s	1m 32s	98.7%	12.1 MB	15.5 MB	3.7 GB	73.8 MB
545	a5/4ecb86	5780800	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320691)	COMPLETED	0	2026-03-20 00:57:59.219	8m 20s	7m 32s	569.7%	19.1 GB	22.6 GB	22.2 GB	27.8 MB
257	c9/f5752a	5780583	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320696)	COMPLETED	0	2026-03-20 00:34:35.486	32m 24s	30m 53s	147.9%	632.3 MB	4.9 GB	51 GB	48.5 GB
587	6d/9385bf	5780884	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320695)	COMPLETED	0	2026-03-20 01:06:05.231	2m 19s	36s	218.4%	18.2 GB	21.3 GB	17 GB	2.1 MB
588	ec/af8a08	5780888	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320682)	COMPLETED	0	2026-03-20 01:06:20.231	2m 14s	45s	230.4%	18.2 GB	21.3 GB	17 GB	2.1 MB
589	08/bf69ac	5780890	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320696)	COMPLETED	0	2026-03-20 01:07:00.230	2m 4s	1m 18s	99.7%	218.9 MB	222.1 MB	3.1 GB	3.3 KB
586	29/767f8e	5780875	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320687)	COMPLETED	0	2026-03-20 01:04:51.532	4m 28s	1m 33s	98.2%	11.8 MB	15.4 MB	3.6 GB	74.4 MB
593	74/701fa4	5780901	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320687)	COMPLETED	0	2026-03-20 01:09:21.523	2m 8s	36s	221.0%	18.2 GB	21.3 GB	17 GB	2.1 MB
556	80/391a70	5780847	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320683)	COMPLETED	0	2026-03-20 01:02:14.219	9m 15s	8m 10s	404.5%	19.1 GB	22.6 GB	22.1 GB	27.8 MB
592	70/f66d42	5780899	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320696)	COMPLETED	0	2026-03-20 01:09:05.268	3m 9s	1m 24s	98.5%	11.2 MB	14.9 MB	3.1 GB	74.3 MB
595	aa/948d96	5780936	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320696)	COMPLETED	0	2026-03-20 01:12:15.261	49s	39s	206.8%	18.1 GB	21.3 GB	17 GB	2.1 MB
557	a3/beb142	5780870	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320663)	COMPLETED	0	2026-03-20 01:04:34.227	9m	8m 43s	599.7%	19.1 GB	22.7 GB	22.8 GB	27.8 MB
259	67/653975	5780606	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320693)	COMPLETED	0	2026-03-20 00:36:00.521	37m 39s	36m 7s	148.7%	707.6 MB	4.9 GB	60.6 GB	57.7 GB
550	8e/42b83a	5780824	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866854)	COMPLETED	0	2026-03-20 01:00:44.247	13m 40s	12m 31s	662.0%	18.8 GB	22.7 GB	24.4 GB	27.8 MB
563	97/815e3b	5780886	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320689)	COMPLETED	0	2026-03-20 01:06:15.220	8m 19s	6m 44s	530.3%	19.2 GB	22.6 GB	22 GB	27.8 MB
597	f1/29cd5f	5780946	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320693)	COMPLETED	0	2026-03-20 01:13:40.251	1m 49s	1m 41s	99.6%	218.6 MB	222.3 MB	3.7 GB	3.3 KB
568	b2/a36157	5780887	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320666)	COMPLETED	0	2026-03-20 01:06:20.216	10m 14s	8m 43s	596.1%	19.2 GB	22.7 GB	22.8 GB	27.9 MB
264	66/3b6043	5780621	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320697)	COMPLETED	0	2026-03-20 00:37:44.206	39m 30s	38m 9s	147.1%	646.3 MB	4.9 GB	61.4 GB	58.4 GB
570	42/e03d6f	5780917	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR27320692)	COMPLETED	0	2026-03-20 01:11:29.241	6m 40s	5m 43s	519.2%	19.1 GB	22.6 GB	21.6 GB	27.8 MB
598	ca/442a96	5780966	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320693)	COMPLETED	0	2026-03-20 01:15:30.551	2m 54s	1m 33s	98.5%	11.8 MB	15.6 MB	3.7 GB	73.9 MB
